video_game_key,title,genre,platform,publisher,year
10813,etrian odyssey 2 untold: knight of fafnir,role-playing,3ds,atlus,2014
10814,"prinny 2: dawn of operation panties, dood!",platform,psp,nippon ichi software,2010
10815,alien monster bowling league,sports,wii,destineer,2009
10816,devil may cry 4,action,ps4,capcom,2015
10817,shockwave assault,simulation,ps,electronic arts,1995
10818,echochrome,puzzle,psp,sony computer entertainment,2008
10819,ribbit king,sports,ps2,atari,2003
10820,generator rex: agent of providence,action,wii,activision,2011
10821,championship foosball,sports,wii,505 games,2008
10822,world championship poker 2: featuring howard lederer,misc,xb,crave entertainment,2005
10823,alien hominid,shooter,gc,o3 entertainment,2004
10824,lego star wars: the force awakens,action,psv,warner bros. interactive entertainment,2016
10825,pro yakyuu greatest nine 98,sports,sat,sega,1998
10826,snood 2: on vacation,puzzle,ds,zoo digital publishing,2005
10827,ninja gaiden black,action,xb,microsoft game studios,2005
10828,playmobil pirates,action,ds,mindscape,2009
10829,girls und panzer: i will master tankery,action,psv,namco bandai games,2014
10830,bogey: dead 6,simulation,ps,sony computer entertainment,1996
10831,hakuouki: zuisouroku portable,adventure,psp,idea factory,2010
10832,puyo pop fever (jp sales),puzzle,ds,ignition entertainment,2004
10833,dragon ball kai: ultimate butouden,fighting,ds,namco bandai games,2011
10834,yu-gi-oh! gx: the beginning of destiny (us sales),strategy,ps2,konami digital entertainment,2007
10835,brain age: concentration training,puzzle,3ds,nintendo,2012
10836,henry hatsworth in the puzzling adventure,puzzle,ds,electronic arts,2009
10837,shin megami tensei,role-playing,ps,atlus,2001
10838,trivial pursuit unhinged,misc,xb,atari,2004
10839,u-sing  2,misc,wii,mindscape,2010
10840,backyard sports: sandlot sluggers,sports,x360,atari,2010
10841,the revenge of shinobi,platform,gba,atari,2002
10842,bloody roar 4,fighting,ps2,konami digital entertainment,2003
10843,playmobil circus,action,wii,mindscape,2009
10844,let's ride! silver buckle stables,sports,ps2,thq,2006
10845,star wars: empire at war - gold pack,strategy,pc,lucasarts,2007
10846,hakuoki: demon of the fleeting blossom,adventure,psp,idea factory,2009
10847,cabela's big game hunter,sports,gba,activision value,2002
10848,import tuner challenge (american sales),racing,x360,ubisoft,2006
10849,i-ninja,platform,gc,namco bandai games,2003
10850,truth or lies,misc,ps3,thq,2010
10851,wsc real 11: world snooker championship,sports,ps3,koch media,2011
10852,world soccer winning eleven 2010: aoki samurai no chousen,sports,ps2,konami digital entertainment,2010
10853,crash boom bang!,misc,ds,vivendi games,2006
10854,dragon tales: dragon seek,platform,ps,ubisoft,2000
10855,ncaa march madness 08,sports,ps3,electronic arts,2007
10856,tom clancy's endwar,strategy,ds,ubisoft,2008
10857,yourself fitness,sports,xb,respondesign,2004
10858,tak: the great juju challenge,platform,ds,thq,2005
10859,nba 2k16,sports,pc,take-two interactive,2015
10860,def jam fight for ny: the takeover,action,psp,electronic arts,2006
10861,nhl 2k8,sports,ps3,take-two interactive,2007
10862,black & white 2,strategy,pc,electronic arts,2005
10863,gripshift,racing,psp,ubisoft,2005
10864,jenga world tour,misc,ds,atari,2007
10865,riviera: the promised land,role-playing,psp,505 games,2006
10866,the idolmaster: platinum stars,simulation,ps4,namco bandai games,2016
10867,get fit with mel b,sports,wii,black bean games,2010
10868,destroy all humans! path of the furon,action,ps3,thq,2009
10869,resident evil chronicles hd,shooter,ps3,capcom,2012
10870,wonder world amusement park,misc,ds,majesco entertainment,2009
10871,return fire,strategy,ps,time warner interactive,1996
10872,lock's quest,strategy,ds,thq,2008
10873,transformers: devastation,action,x360,activision,2015
10874,wild arms: alter code f,role-playing,ps2,sony computer entertainment,2003
10875,bomberman max 2: blue advance,puzzle,gba,vivendi games,2002
10876,dora's big birthday adventure,misc,ds,take-two interactive,2010
10877,atari classics evolved,misc,psp,atari,2007
10878,pillow pets,adventure,ds,gamemill entertainment,2011
10879,singstar: made in germany,misc,ps3,sony computer entertainment,2009
10880,kawasaki quad bikes,racing,wii,data design interactive,2007
10881,shrek superslam,action,xb,activision,2005
10882,rapid reload,shooter,ps,sony computer entertainment,1995
10883,new legends,action,xb,thq,2002
10884,total overdose: a gunslinger's tale in mexico,shooter,ps2,eidos interactive,2005
10885,the secret saturdays: beasts of the 5th sun,action,psp,d3publisher,2009
10886,island xtreme stunts,action,ps2,electronic arts,2002
10887,fighting fantasy: the warlock of firetop mountain,role-playing,ds,aspyr,2009
10888,agassi tennis generation,sports,ps2,dreamcatcher interactive,2003
10889,young justice: legacy,action,ps3,namco bandai games,2013
10890,metal slug x,shooter,ps,virgin interactive,2001
10891,samurai shodown anthology,fighting,psp,ignition entertainment,0
10892,space invaders extreme,shooter,psp,square enix,2008
10893,driver: renegade,racing,3ds,ubisoft,2011
10894,running wild,racing,ps,989 studios,1997
10895,romance of the three kingdoms x,strategy,ps2,tecmo koei,2005
10896,brigandine: the legend of forsena,strategy,ps,atlus,1998
10897,pro evolution soccer 2012,action,pc,konami digital entertainment,2011
10898,mx superfly featuring ricky carmichael,racing,gc,thq,2002
10899,disney's the haunted mansion,platform,xb,take-two interactive,2003
10900,sound novel machi,adventure,sat,chunsoft,1998
10901,fifa 2001: major league soccer,sports,ps2,electronic arts,2000
10902,i love puppies,simulation,ds,destineer,2010
10903,jikkyou powerful pro yakyuu 14 ketteiban,sports,ps2,konami digital entertainment,2007
10904,pokemon rumble world,action,3ds,nintendo,2015
10905,jasf: jane's advanced strike fighters,simulation,x360,deep silver,2011
10906,beaterator,misc,psp,take-two interactive,2009
10907,skies of arcadia,role-playing,dc,sega,2000
10908,nascar: dirt to daytona,racing,gc,infogrames,2002
10909,demon chaos,action,ps2,konami digital entertainment,0
10910,challenge me: brain puzzles 2,puzzle,ds,o-games,2010
10911,cake mania: main street,simulation,ds,majesco entertainment,2011
10912,road trip,racing,ps2,play it,2002
10913,blood of bahamut,role-playing,ds,square enix,2009
10914,damnation,shooter,ps3,codemasters,2009
10915,dagedar,action,ds,gamemill entertainment,2011
10916,quiz magic academy ds: futatsu no jikuu koku,misc,ds,konami digital entertainment,2010
10917,lilie no atelier: salburg no renkinjutsushi 3,role-playing,ps2,gust,2001
10918,supremacy mma,fighting,psv,505 games,2012
10919,top gun: firestorm advance,shooter,gba,titus,2002
10920,justice league heroes,role-playing,ds,eidos interactive,2006
10921,project eden,action,ps2,eidos interactive,2001
10922,disney art academy,action,3ds,nintendo,2016
10923,pipe mania,puzzle,ds,empire interactive,2008
10924,nerf n-strike: double blast bundle,shooter,wii,electronic arts,2010
10925,space chimps,platform,wii,brash entertainment,2008
10926,sega casino,misc,ds,sega,2005
10927,ben 10 galactic racing,racing,ps3,d3publisher,2011
10928,ghosthunter,action,ps2,sony computer entertainment,2003
10929,junior mystery quest,puzzle,ds,gsp,2011
10930,obscure: the aftermath,action,psp,playlogic game factory,2009
10931,family gameshow,misc,wii,zushi games,2009
10932,great party games,misc,wii,o-games,2010
10933,seven: molmorth no kiheitai,action,ps2,namco bandai games,2000
10934,doraemon: nobita to midori no kyojinden ds,platform,ds,sega,2008
10935,jimmie johnson's anything with an engine,racing,x360,konami digital entertainment,2011
10936,hello kitty's cube frenzy,puzzle,ps,culture publishers,1998
10937,are you smarter than a 5th grader? back to school,misc,ds,thq,2010
10938,spectral force genesis,role-playing,ds,nobilis,2008
10939,jikkyou powerful pro yakyuu 9 ketteiban,sports,ps2,konami digital entertainment,2002
10940,agatha christie: evil under the sun,adventure,wii,the adventure company,2008
10941,world championship games: a track & field event,sports,ds,ghostlight,2008
10942,astro boy: omega factor,action,gba,thq,2003
10943,karaoke joysound wii super dx: hitori de minna de utai houdai!,misc,wii,hudson soft,2010
10944,fullmetal alchemist: dual sympathy,role-playing,ds,empire interactive,2005
10945,cardfight!! vanguard: ride to victory,misc,3ds,furyu,2013
10946,last rebellion,role-playing,ps3,nippon ichi software,2010
10947,how to train your dragon 2,adventure,wiiu,little orbit,2014
10948,quantum theory,shooter,x360,tecmo koei,2010
10949,jikkyou powerful pro yakyuu portable 2,sports,psp,konami digital entertainment,2007
10950,reading training,misc,ds,benesse,2007
10951,kawashima ryuuta kyouju kanshuu nouryoku trainer portable 2,misc,psp,sega,2006
10952,bass pro shops: the hunt,sports,x360,griffin international,2010
10953,rugby 2005,sports,ps2,electronic arts,2005
10954,carnival games: wild west 3d,misc,3ds,take-two interactive,2011
10955,ochaken no heya ds 2,simulation,ds,mto,2007
10956,ratchet & clank future: quest for booty,platform,ps3,sony computer entertainment,2008
10957,v-rally edition 99,racing,n64,infogrames,1998
10958,saikyou habu shogi,misc,n64,seta corporation,1996
10959,castlevania dracula x,platform,snes,konami digital entertainment,1995
10960,golden nugget 64,misc,n64,electronic arts,1998
10961,robotron 64,shooter,n64,gt interactive,1998
10962,batman beyond: return of the joker,action,n64,ubisoft,2000
10963,inazuma eleven 3,role-playing,3ds,nintendo,2013
10964,ski-doo snowmobile challenge,racing,wii,valcon games,2009
10965,naruto rpg 3: rejiuu vs konoha shoutai,role-playing,ds,takara tomy,2006
10966,tunnel b1,action,ps,ocean,1996
10967,2-in-1 game pack: spider-man & spider-man 2,platform,gba,activision,2005
10968,winter stars,sports,ps3,deep silver,2011
10969,go play: city sports,sports,wii,majesco entertainment,2009
10970,porsche challenge,racing,ps,sony computer entertainment,1997
10971,dragon ball z: shin butouden,fighting,sat,namco bandai games,1995
10972,beowulf: the game,action,psp,ubisoft,2007
10973,super robot taisen mx portable,strategy,psp,banpresto,2005
10974,mimana iyar chronicle,role-playing,psp,gungho,2009
10975,detana twinbee yahho! deluxe pack,shooter,ps,konami digital entertainment,1995
10976,shin ken to mah? to gakuenmono. toki no gakuen,role-playing,psp,acquire,2012
10977,super robot wars og: the moon dwellers,misc,ps4,namco bandai games,2016
10978,uta no prince-sama: music 2,adventure,psp,broccoli,2013
10979,jambo! safari animal rescue,simulation,wii,sega,2009
10980,supreme commander,strategy,x360,505 games,2008
10981,"saiyuuki: kinkaku, ginkaku no inbou",role-playing,ds,d3publisher,2007
10982,bleach: heat the soul 6,fighting,psp,sony computer entertainment,2009
10983,roary the racing car,misc,ds,avanquest,2009
10984,ski and shoot,sports,wii,rtl,2008
10985,mugen keitai disgaea,role-playing,ps2,tecmo koei,2007
10986,scrabble,misc,psp,electronic arts,2009
10987,samurai warriors 4: empires,action,ps4,tecmo koei,2015
10988,action man-operation extreme,action,ps,,0
10989,blazblue: continuum shift extend,fighting,ps3,pqube,2011
10990,tornado outbreak,action,ps3,konami digital entertainment,2009
10991,mystic heroes,action,gc,tecmo koei,2002
10992,pachitte chonmage tatsujin 10: pachinko fuyu no sonata,misc,ps2,hackberry,2007
10993,defender,misc,xb,midway games,2002
10994,the sims 2: apartment life,simulation,pc,electronic arts,2008
10995,mlb superstars,sports,wii,take-two interactive,2008
10996,captain tsubasa: aratanaru densetsu joshou,sports,ps,konami digital entertainment,2002
10997,remington super slam hunting: alaska,sports,wii,mastiff,2011
10998,blood: the last vampire (joukan),adventure,ps2,sony computer entertainment,2000
10999,clockwork knight,platform,sat,sega,1994
11000,motogp 14,racing,x360,milestone s.r.l.,2014
11001,freestyle metal x,racing,ps2,midway games,2003
11002,prinny: can i really be the hero?,platform,psp,tecmo koei,2008
11003,sidewinder max,simulation,ps2,asmik ace entertainment,2000
11004,the $1 pyramid,misc,wii,ubisoft,2011
11005,burnout paradise: the ultimate box,racing,ps3,electronic arts,2009
11006,kenka banchou 2: full throttle,action,ps2,spike,2007
11007,zoids assault,strategy,x360,takara tomy,2007
11008,pro yaky? spirits 2014,sports,psp,konami digital entertainment,2014
11009,dark angel: vampire apocalypse,role-playing,ps2,metro 3d,2001
11010,the mummy: tomb of the dragon emperor,action,wii,vivendi games,2008
11011,spider-man: edge of time,action,wii,activision,2011
11012,momu-chan diet wii: figurobics by chon dayon,misc,wii,hudson soft,2010
11013,karaoke revolution presents american idol encore 2,misc,x360,konami digital entertainment,2008
11014,atelier totori: the adventurer of arland,role-playing,psv,gust,2012
11015,mad dog mccree: gunslinger pack,shooter,wii,majesco entertainment,2009
11016,no more heroes: red zone,action,ps3,marvelous interactive,2011
11017,game hits!,misc,ds,foreign media games,2010
11018,bakugan: rise of the resistance,strategy,ds,activision,2011
11019,super puzzle fighter ii,puzzle,gba,capcom,0
11020,the mummy: tomb of the dragon emperor,action,ds,vivendi games,2008
11021,battle stadium d.o.n,fighting,gc,namco bandai games,2006
11022,deadliest catch: sea of chaos,sports,x360,crave entertainment,2010
11023,karaoke revolution presents american idol encore,misc,ps3,konami digital entertainment,2008
11024,crysis: maximum edition,shooter,pc,electronic arts,2009
11025,crayon shin-chan shokkugan! densetsu o yobu omake daiketsusen!!,action,ds,namco bandai games,2010
11026,wacky world of sports,sports,wii,sega,2009
11027,kurikin: nano island story,role-playing,ds,nintendo,2007
11028,transworld snowboarding,sports,xb,atari,2002
11029,nfl blitz 20-02,sports,gc,midway games,2002
11030,sniper elite,shooter,xb,ubisoft,2005
11031,data east arcade classics,misc,wii,majesco entertainment,2010
11032,world soccer winning eleven 8 international,sports,xb,konami digital entertainment,2004
11033,test drive: eve of destruction,racing,xb,atari,2004
11034,crimson sea,action,xb,tecmo koei,2002
11035,naruto shippuden: gekito ninja taisen! ex 2,fighting,wii,takara tomy,2007
11036,the weakest link,misc,ps,activision,2001
11037,dreamer series: teacher,simulation,ds,deep silver,2009
11038,lethal enforcers,shooter,snes,konami digital entertainment,1993
11039,knights in the nightmare,role-playing,ds,sting,2008
11040,romance of the three kingdoms xii,strategy,ps3,tecmo koei,2012
11041,el tigre: the adventures of manny rivera,platform,ds,thq,2007
11042,ikaruga,shooter,gc,atari,2003
11043,back to the future: the game,adventure,ps3,telltale games,2011
11044,hyperdimension neptunia re;birth 2,action,psv,idea factory international,2014
11045,the suffering: ties that bind,action,xb,midway games,2005
11046,nobunaga's ambition: iron triangle,strategy,ps2,tecmo koei,2006
11047,little league world series baseball: double play,sports,wii,activision,2010
11048,jikkyou powerful pro yakyuu 2012,action,psv,konami digital entertainment,2012
11049,harvest moon: boy & girl,simulation,psp,marvelous interactive,2005
11050,mahjong cub3d,puzzle,3ds,sunsoft,2011
